,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
480,-0.662296,-0.01228022,-7.64870274590634e-05,7.64870274590634e-05,0.9108159392789374
481,-0.6632973000000001,-0.01250928,-7.791372164774838e-05,7.791372164774838e-05,0.9127134724857685
482,-0.6643150999999999,-0.01273276,-7.930566095311518e-05,7.930566095311518e-05,0.9146110056925997
483,-0.6653259,-0.0129717,-8.079389246208397e-05,8.079389246208397e-05,0.9165085388994307
484,-0.6663465000000001,-0.01320277,-8.223310588293195e-05,8.223310588293195e-05,0.9184060721062619
485,-0.6673891,-0.01344667,-8.37522306215169e-05,8.37522306215169e-05,0.920303605313093
486,-0.6684127,-0.01368672,-8.524737573630702e-05,8.524737573630702e-05,0.9222011385199241
487,-0.6694340999999999,-0.01393593,-8.679957367030765e-05,8.679957367030765e-05,0.9240986717267552
488,-0.6704640000000001,-0.01418805,-8.836989646281293e-05,8.836989646281293e-05,0.9259962049335864
489,-0.6714534000000001,-0.01443402,-8.990191414198365e-05,8.990191414198365e-05,0.9278937381404174
490,-0.6724304,-0.01469056,-9.149976678830009e-05,9.149976678830009e-05,0.9297912713472486
491,-0.6734,-0.01494762,-9.310085824094726e-05,9.310085824094726e-05,0.9316888045540798
492,-0.6744358,-0.01520654,-9.471353465470049e-05,9.471353465470049e-05,0.9335863377609108
493,-0.6754444000000001,-0.01547702,-9.639821222457524e-05,9.639821222457524e-05,0.935483870967742
494,-0.6764573,-0.01575326,-9.811876580303653e-05,9.811876580303653e-05,0.937381404174573
495,-0.6774937,-0.01602896,-9.98359560056928e-05,9.98359560056928e-05,0.9392789373814042
496,-0.6785089,-0.01630632,-0.00010156348547471256,0.00010156348547471256,0.9411764705882353
497,-0.6795279000000001,-0.01659221,-0.00010334414382450366,0.00010334414382450366,0.9430740037950665
498,-0.6805418000000001,-0.01688277,-0.00010515388914653417,0.00010515388914653417,0.9449715370018975
499,-0.681552,-0.01716793,-0.00010693000071051484,0.00010693000071051484,0.9468690702087287
500,-0.6825576999999999,-0.01745635,-0.00010872641709879965,0.00010872641709879965,0.9487666034155597
501,-0.6835805,-0.01775894,-0.00011061109095959678,0.00011061109095959678,0.9506641366223909
502,-0.6846121000000001,-0.01806413,-0.00011251195885204753,0.00011251195885204753,0.9525616698292221
503,-0.6856156,-0.01836508,-0.00011438641801595543,0.00011438641801595543,0.9544592030360531
504,-0.6866566,-0.01867779,-0.00011633412403072745,0.00011633412403072745,0.9563567362428843
505,-0.6876770000000001,-0.01899139,-0.00011828737338710399,0.00011828737338710399,0.9582542694497154
506,-0.6886813,-0.01931224,-0.00012028577917789932,0.00012028577917789932,0.9601518026565465
507,-0.6897243000000001,-0.0196308,-0.000122269921763892,0.000122269921763892,0.9620493358633776
508,-0.6907166,-0.01996586,-0.00012435683416614813,0.00012435683416614813,0.9639468690702088
509,-0.6917367,-0.02027944,-0.00012630995895305042,0.00012630995895305042,0.9658444022770398
510,-0.6927313,-0.02059477,-0.0001282739835689503,0.0001282739835689503,0.967741935483871
511,-0.6937439999999999,-0.02094104,-0.00013043071716152847,0.00013043071716152847,0.969639468690702
512,-0.6947521,-0.02129897,-0.00013266007475759944,0.00013266007475759944,0.9715370018975332
513,-0.6957808000000001,-0.02162337,-0.00013468059163007566,0.00013468059163007566,0.9734345351043644
514,-0.6968078000000001,-0.0219854,-0.00013693548596836966,0.00013693548596836966,0.9753320683111955
515,-0.6978104,-0.02233252,-0.00013909751376360382,0.00013909751376360382,0.9772296015180266
516,-0.6988363000000001,-0.02266905,-0.00014119358202221795,0.00014119358202221795,0.9791271347248577
517,-0.6998601999999999,-0.02305831,-0.00014361807769971516,0.00014361807769971516,0.9810246679316889
518,-0.7008571,-0.02342423,-0.0001458972008007525,0.0001458972008007525,0.9829222011385199
519,-0.7018806,-0.02379022,-0.00014817675989494972,0.00014817675989494972,0.9848197343453511
520,-0.7028979000000001,-0.02415325,-0.00015043788270695667,0.00015043788270695667,0.9867172675521821
521,-0.7039386,-0.02454437,-0.00015287396334555994,0.00015287396334555994,0.9886148007590133
522,-0.7049692,-0.02490171,-0.00015509964614214027,0.00015509964614214027,0.9905123339658444
523,-0.706,-0.02531974,-0.00015770333500835865,0.00015770333500835865,0.9924098671726755
524,-0.7070005,-0.02570832,-0.0001601235953237311,0.0001601235953237311,0.9943074003795067
525,-0.7080084,-0.02608747,-0.00016248512113199053,0.00016248512113199053,0.9962049335863378
526,-0.7090224,-0.02643846,-0.00016467125312049372,0.00016467125312049372,0.9981024667931689
527,-0.7100455,-0.02689542,-0.00016751741646835668,0.00016751741646835668,1.0
