,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
562,-0.48838990000000004,7.663922e-05,4.77345367149872e-07,4.77345367149872e-07,0.6643026004728132
563,-0.48844259999999995,7.610121e-05,4.739943860075756e-07,4.739943860075756e-07,0.66548463356974
564,-0.488526,7.573669e-05,4.7172398276973646e-07,4.7172398276973646e-07,0.6666666666666666
565,-0.4886903,7.497991e-05,4.670103984332612e-07,4.670103984332612e-07,0.6678486997635934
566,-0.4887252,7.349767e-05,4.577783055569998e-07,4.577783055569998e-07,0.6690307328605201
567,-0.4888313,7.216528e-05,4.494795494666219e-07,4.494795494666219e-07,0.6702127659574468
568,-0.4889312,7.083547e-05,4.411968628384233e-07,4.411968628384233e-07,0.6713947990543735
569,-0.48900479999999996,6.98703e-05,4.351853268649094e-07,4.351853268649094e-07,0.6725768321513003
570,-0.4891126,6.848451e-05,4.2655397027826067e-07,4.2655397027826067e-07,0.6737588652482269
571,-0.4892103,6.721892e-05,4.186712762319068e-07,4.186712762319068e-07,0.6749408983451537
572,-0.48929920000000005,6.60104e-05,4.111440411803501e-07,4.111440411803501e-07,0.6761229314420804
573,-0.4893517,6.428823000000001e-05,4.0041755060614423e-07,4.0041755060614423e-07,0.6773049645390071
574,-0.489501,6.28526e-05,3.9147576688964273e-07,3.9147576688964273e-07,0.6784869976359338
575,-0.4895423,6.13873e-05,3.823491843580785e-07,3.823491843580785e-07,0.6796690307328606
576,-0.4896495,6.001865e-05,3.738245838108695e-07,3.738245838108695e-07,0.6808510638297872
577,-0.48975050000000003,5.8420019999999994e-05,3.6386755887915955e-07,3.6386755887915955e-07,0.6820330969267139
578,-0.48983509999999997,5.715798000000001e-05,3.560069759144867e-07,3.560069759144867e-07,0.6832151300236406
579,-0.4899597,5.579119000000001e-05,3.4749396032838373e-07,3.4749396032838373e-07,0.6843971631205673
580,-0.49004549999999997,5.430956e-05,3.3826566682108724e-07,3.3826566682108724e-07,0.6855791962174941
581,-0.49011859999999996,5.288593000000001e-05,3.2939862478914106e-07,3.2939862478914106e-07,0.6867612293144207
582,-0.49019140000000005,5.12754e-05,3.1936748102024716e-07,3.1936748102024716e-07,0.6879432624113475
583,-0.49029170000000005,5.0131549999999996e-05,3.12243041363706e-07,3.12243041363706e-07,0.6891252955082742
584,-0.49038100000000007,4.8693679999999996e-05,3.032873058660876e-07,3.032873058660876e-07,0.6903073286052009
585,-0.49049030000000005,4.706479e-05,2.931418073198243e-07,2.931418073198243e-07,0.6914893617021276
