,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
173,-0.5430126000000001,-0.0005542769,-3.4522991013373165e-06,3.4522991013373165e-06,0.3282732447817837
174,-0.5419917,-0.0005363506,-3.3406456130171228e-06,3.3406456130171228e-06,0.3301707779886148
175,-0.5409600999999999,-0.0005189392,-3.2321991658117197e-06,3.2321991658117197e-06,0.33206831119544594
176,-0.5399316,-0.0005021348000000001,-3.1275334021500688e-06,3.1275334021500688e-06,0.33396584440227706
177,-0.5389031999999999,-0.0004852621,-3.0224422337338235e-06,3.0224422337338235e-06,0.33586337760910817
178,-0.5378706,-0.0004681254,-2.9157067482573636e-06,2.9157067482573636e-06,0.3377609108159393
179,-0.5368447,-0.00045168650000000003,-2.81331749173779e-06,2.81331749173779e-06,0.3396584440227704
180,-0.5358142,-0.0004353771,-2.7117348225640415e-06,2.7117348225640415e-06,0.3415559772296015
181,-0.5347805999999999,-0.00041934769999999995,-2.6118961260299147e-06,2.6118961260299147e-06,0.34345351043643263
182,-0.5337544,-0.00040376910000000004,-2.51486522544558e-06,2.51486522544558e-06,0.34535104364326374
183,-0.5327460999999999,-0.0003880127,-2.4167269022350847e-06,2.4167269022350847e-06,0.34724857685009486
184,-0.5317118000000001,-0.0003728632,-2.3223686397209697e-06,2.3223686397209697e-06,0.34914611005692603
185,-0.5306846,-0.0003578782,-2.2290349611326333e-06,2.2290349611326333e-06,0.35104364326375714
186,-0.5296409000000001,-0.00034285720000000003,-2.135477057490631e-06,2.135477057490631e-06,0.35294117647058826
187,-0.5286062,-0.0003285451,-2.0463345188637282e-06,2.0463345188637282e-06,0.3548387096774194
188,-0.5276192,-0.000314376,-1.9580826519777752e-06,1.9580826519777752e-06,0.3567362428842505
189,-0.5266131,-0.0003001523,-1.8694907104270963e-06,1.8694907104270963e-06,0.3586337760910816
190,-0.525575,-0.0002859116,-1.7807928848232974e-06,1.7807928848232974e-06,0.3605313092979127
191,-0.5245526,-0.00027253490000000004,-1.6974764605074748e-06,1.6974764605074748e-06,0.36242884250474383
192,-0.5235171,-0.00025890959999999997,-1.612611637626616e-06,1.612611637626616e-06,0.36432637571157495
193,-0.522476,-0.0002455439,-1.5293637265216355e-06,1.5293637265216355e-06,0.36622390891840606
194,-0.5214536,-0.000232045,-1.445286182718092e-06,1.445286182718092e-06,0.3681214421252372
195,-0.5204171,-0.00021875119999999998,-1.3624860988730714e-06,1.3624860988730714e-06,0.37001897533206835
196,-0.5193807,-0.0002056385,-1.2808139916174636e-06,1.2808139916174636e-06,0.37191650853889946
197,-0.5183479,-0.000192782,-1.20073761932711e-06,1.20073761932711e-06,0.3738140417457306
198,-0.5173452999999999,-0.00018003880000000002,-1.1213669331084318e-06,1.1213669331084318e-06,0.3757115749525617
199,-0.5163187,-0.000167185,-1.0413073776971029e-06,1.0413073776971029e-06,0.3776091081593928
200,-0.5153012,-0.0001548074,-9.642138214678738e-07,9.642138214678738e-07,0.3795066413662239
202,-0.5131916,-0.0001294274,-8.061351586335735e-07,8.061351586335735e-07,0.38330170777988615
203,-0.5121640000000001,-0.0001172554,-7.303221765997241e-07,7.303221765997241e-07,0.38519924098671726
204,-0.5111359000000001,-0.0001052147,-6.553269931643829e-07,6.553269931643829e-07,0.3870967741935484
205,-0.5101001000000001,-9.294295e-05,-5.788927208776682e-07,5.788927208776682e-07,0.3889943074003795
